Issue Type,Issue key,Status,Created,Priority,Resolved,Bug age,,,,,,,,,,
Bug,PUP-1179,Closed,12/18/2013,Normal,9/21/2016,1008,,,,,,,,,,
Bug,PUP-1182,Closed,12/19/2013,Normal,10/31/2016,1047,,,,,,,,,,
Bug,PUP-1184,Closed,12/19/2013,Normal,3/25/2014,96,,,,,,,,,,
Bug,PUP-1185,Closed,12/19/2013,Normal,10/31/2016,1047,,,,,,,,,,
Bug,PUP-1187,Closed,12/19/2013,Normal,10/31/2016,1047,,,,,,,,,,
Bug,PUP-1189,Closed,12/19/2013,Normal,11/12/2015,693,,,,,,,,,,
Bug,PUP-1190,Closed,12/19/2013,Normal,10/31/2016,1047,,,,,,,,,,
Bug,PUP-1193,Closed,12/19/2013,Normal,10/31/2016,1047,,,,,,,,,,
Bug,PUP-1198,Closed,12/20/2013,Normal,10/31/2016,1046,,,,,,,,,,
Bug,PUP-1203,Closed,12/20/2013,Normal,1/11/2014,22,,,,,,,,,,
Bug,PUP-1204,Closed,12/20/2013,Normal,10/1/2014,285,,,,,,,,,,
Bug,PUP-1205,Closed,12/20/2013,Normal,12/20/2013,0,,,,,,,,,,
Bug,PUP-1207,Closed,12/20/2013,Normal,10/31/2016,1046,,,,,,,,,,
Bug,PUP-1208,Closed,12/20/2013,Normal,2/6/2015,413,,,,,,,,,,
Bug,PUP-1210,Closed,12/20/2013,Normal,3/24/2014,94,,,,,,,,,,
Bug,PUP-1212,Closed,12/20/2013,Normal,1/21/2014,32,,,,,,,,,,
Bug,PUP-1216,Closed,12/21/2013,Normal,12/22/2013,1,,,,,,,,,,
Bug,PUP-1220,Closed,12/21/2013,Normal,3/6/2014,75,,,,,,,,,,
Bug,PUP-1222,Closed,12/21/2013,Normal,10/31/2016,1045,,,,,,,,,,
Bug,PUP-1223,Closed,12/21/2013,Normal,4/17/2014,117,,,,,,,,,,
Bug,PUP-1224,Closed,12/22/2013,Normal,10/31/2016,1044,,,,,,,,,,
Bug,PUP-1225,Closed,12/22/2013,Normal,5/7/2014,136,,,,,,,,,,
Bug,PUP-1227,Closed,12/23/2013,Normal,10/31/2016,1043,,,,,,,,,,
Bug,PUP-1233,Closed,12/24/2013,Normal,10/20/2014,300,,,,,,,,,,
Bug,PUP-1234,Closed,12/24/2013,Normal,1/21/2014,28,,,,,,,,,,
Bug,PUP-1235,Closed,12/24/2013,Normal,1/11/2014,18,,,,,,,,,,
Bug,PUP-1236,Closed,12/24/2013,Normal,10/31/2016,1042,,,,,,,,,,
Bug,PUP-1237,Closed,12/24/2013,Normal,10/31/2016,1042,,,,,,,,,,
Bug,PUP-1238,Closed,12/24/2013,Normal,6/3/2014,161,,,,,,,,,,
Bug,PUP-1239,Closed,12/24/2013,Normal,10/31/2016,1042,,,,,,,,,,
Bug,PUP-1241,Closed,12/25/2013,Normal,10/31/2016,1041,,,,,,,,,,
Bug,PUP-1242,Closed,12/25/2013,Normal,2/14/2014,51,,,,,,,,,,
Bug,PUP-1244,Closed,12/26/2013,Normal,11/6/2014,315,,,,,,,,,,
Bug,PUP-1245,Closed,12/26/2013,Normal,10/31/2016,1040,,,,,,,,,,
Bug,PUP-1246,Closed,12/26/2013,Normal,1/2/2014,7,,,,,,,,,,
Bug,PUP-1247,Closed,12/26/2013,Normal,12/26/2013,0,,,,,,,,,,
Bug,PUP-1248,Closed,12/26/2013,Normal,1/11/2014,16,,,,,,,,,,
Bug,PUP-1249,Closed,12/26/2013,Normal,4/17/2014,112,,,,,,,,,,
Bug,PUP-1255,Closed,12/27/2013,Normal,1/7/2014,11,,,,,,,,,,
Bug,PUP-1256,Closed,12/27/2013,Normal,12/27/2013,0,,,,,,,,,,
Bug,PUP-1257,Closed,12/27/2013,Normal,10/31/2016,1039,,,,,,,,,,
Bug,PUP-1265,Closed,12/28/2013,Normal,10/31/2016,1038,,,,,,,,,,
Bug,PUP-1266,Closed,12/28/2013,Normal,1/7/2014,10,,,,,,,,,,
Bug,PUP-1270,Closed,12/30/2013,Normal,12/8/2014,343,,,,,,,,,,
Bug,PUP-1271,Closed,12/30/2013,Normal,5/15/2017,1232,,,,,,,,,,
Bug,PUP-1273,Closed,12/30/2013,Normal,12/3/2014,338,,,,,,,,,,
Bug,PUP-1275,Closed,12/30/2013,Normal,3/7/2014,67,,,,,,,,,,
Bug,PUP-1276,Closed,12/30/2013,Normal,3/11/2015,436,,,,,,,,,,
Bug,PUP-1277,Closed,12/30/2013,Normal,11/3/2017,1404,,,,,,,,,,
Bug,PUP-1278,Closed,12/30/2013,Normal,2/5/2014,37,,,,,,,,,,
Bug,PUP-1279,Closed,12/30/2013,Normal,7/12/2016,925,,,,,,,,,,
Bug,PUP-1282,Closed,12/30/2013,Normal,2/14/2014,46,,,,,,,,,,
Bug,PUP-1284,Closed,12/30/2013,Normal,2/26/2014,58,,,,,,,,,,
Bug,PUP-1287,Closed,12/30/2013,Normal,5/15/2017,1232,,,,,,,,,,
Bug,PUP-1288,Closed,12/30/2013,Normal,1/11/2014,12,,,,,,,,,,
Bug,PUP-1293,Closed,12/30/2013,Normal,12/8/2014,343,,,,,,,,,,
Bug,PUP-1294,Closed,12/30/2013,Normal,5/15/2017,1232,,,,,,,,,,
Bug,PUP-1295,Closed,12/30/2013,Normal,4/25/2016,847,,,,,,,,,,
Bug,PUP-1299,Closed,12/30/2013,Normal,6/25/2014,177,,,,,,,,,,
Bug,PUP-1320,Closed,12/31/2013,Normal,1/30/2017,1126,,,,,,,,,,
Bug,PUP-1321,Closed,12/31/2013,Normal,1/13/2014,13,,,,,,,,,,
Bug,PUP-1327,Closed,12/31/2013,Normal,2/14/2014,45,,,,,,,,,,
Bug,PUP-1329,Closed,12/31/2013,Normal,1/23/2018,1484,,,,,,,,,,
Bug,PUP-1332,Closed,1/1/2014,Normal,3/26/2014,84,,,,,,,,,,
Bug,PUP-1335,Closed,1/2/2014,Normal,3/14/2015,436,,,,,,,,,,
Bug,PUP-1339,Closed,1/2/2014,Normal,4/11/2014,99,,,,,,,,,,
Bug,PUP-1338,Closed,1/2/2014,Normal,3/5/2014,62,,,,,,,,,,
Bug,PUP-1340,Closed,1/2/2014,Normal,5/16/2014,134,,,,,,,,,,
Bug,PUP-1343,Closed,1/2/2014,Normal,1/22/2015,385,,,,,,,,,,
Bug,PUP-1349,Closed,1/3/2014,Normal,3/26/2014,82,,,,,,,,,,
Bug,PUP-1352,Closed,1/3/2014,Normal,10/31/2016,1032,,,,,,,,,,
Bug,PUP-1354,Closed,1/3/2014,Normal,10/9/2014,279,,,,,,,,,,
Bug,PUP-1357,Closed,1/3/2014,Normal,5/15/2017,1228,,,,,,,,,,
Bug,PUP-1361,Closed,1/3/2014,Normal,6/16/2014,164,,,,,,,,,,
Bug,PUP-1363,Closed,1/3/2014,Normal,1/11/2014,8,,,,,,,,,,
Bug,PUP-1364,Closed,1/3/2014,Normal,5/10/2016,858,,,,,,,,,,
Bug,PUP-1365,Closed,1/3/2014,Normal,5/15/2017,1228,,,,,,,,,,
Bug,PUP-1366,Closed,1/3/2014,Normal,9/22/2016,993,,,,,,,,,,
Bug,PUP-1367,Closed,1/3/2014,Normal,10/31/2016,1032,,,,,,,,,,
Bug,PUP-1370,Closed,1/4/2014,Normal,7/29/2014,206,,,,,,,,,,
Bug,PUP-1371,Closed,1/4/2014,Normal,5/15/2017,1227,,,,,,,,,,
Bug,PUP-1374,Closed,1/6/2014,Normal,11/28/2016,1057,,,,,,,,,,
Bug,PUP-1378,Closed,1/6/2014,Normal,11/28/2016,1057,,,,,,,,,,
Bug,PUP-1381,Closed,1/6/2014,Normal,6/5/2014,150,,,,,,,,,,
Bug,PUP-1383,Closed,1/7/2014,Normal,11/28/2016,1056,,,,,,,,,,
Bug,PUP-1386,Closed,1/7/2014,Normal,7/20/2016,925,,,,,,,,,,
Bug,PUP-1387,Closed,1/7/2014,Normal,1/27/2014,20,,,,,,,,,,
Bug,PUP-1389,Closed,1/7/2014,Normal,2/19/2014,43,,,,,,,,,,
Bug,PUP-1391,Closed,1/8/2014,Normal,10/19/2017,1380,,,,,,,,,,
Bug,PUP-1392,Closed,1/8/2014,Normal,1/8/2014,0,,,,,,,,,,
Bug,PUP-1393,Closed,1/8/2014,Normal,1/11/2014,3,,,,,,,,,,
Bug,PUP-1394,Closed,1/8/2014,Normal,5/15/2017,1223,,,,,,,,,,
Bug,PUP-1395,Closed,1/8/2014,Normal,11/28/2016,1055,,,,,,,,,,
Bug,PUP-1397,Closed,1/8/2014,Normal,2/11/2014,34,,,,,,,,,,
Bug,PUP-1399,Closed,1/8/2014,Normal,3/6/2014,57,,,,,,,,,,
Bug,PUP-1407,Closed,1/9/2014,Normal,2/14/2014,36,,,,,,,,,,
Bug,PUP-1408,Closed,1/9/2014,Normal,11/28/2016,1054,,,,,,,,,,
Bug,PUP-1410,Closed,1/9/2014,Normal,11/28/2016,1054,,,,,,,,,,
Bug,PUP-1411,Closed,1/9/2014,Normal,2/19/2014,41,,,,,,,,,,
Bug,PUP-1414,Closed,1/10/2014,Normal,4/25/2017,1201,,,,,,,,,,
Bug,PUP-1415,Closed,1/10/2014,Normal,5/6/2014,116,,,,,,,,,,
Bug,PUP-1421,Closed,1/12/2014,Normal,1/27/2014,15,,,,,,,,,,
Bug,PUP-1422,Closed,1/13/2014,Normal,2/27/2014,45,,,,,,,,,,
Bug,PUP-1428,Closed,1/13/2014,Normal,6/16/2016,885,,,,,,,,,,
Bug,PUP-1517,Closed,1/14/2014,Normal,6/12/2014,149,,,,,,,,,,
Bug,PUP-1436,Closed,1/14/2014,Normal,1/22/2014,8,,,,,,,,,,
Bug,PUP-1437,Closed,1/14/2014,Normal,3/24/2014,69,,,,,,,,,,
Bug,PUP-1439,Closed,1/14/2014,Normal,5/15/2017,1217,,,,,,,,,,
Bug,PUP-1441,Closed,1/14/2014,Normal,6/13/2017,1246,,,,,,,,,,
Bug,PUP-1450,Closed,1/15/2014,Normal,2/5/2014,21,,,,,,,,,,
Bug,PUP-1452,Closed,1/15/2014,Normal,5/15/2017,1216,,,,,,,,,,
Bug,PUP-1453,Closed,1/15/2014,Normal,2/4/2014,20,,,,,,,,,,
Bug,PUP-1463,Closed,1/17/2014,Normal,1/29/2014,12,,,,,,,,,,
Bug,PUP-1467,Closed,1/17/2014,Normal,2/26/2015,405,,,,,,,,,,
Bug,PUP-1470,Closed,1/19/2014,Normal,2/11/2014,23,,,,,,,,,,
Bug,PUP-1471,Closed,1/19/2014,Normal,8/4/2014,197,,,,,,,,,,
Bug,PUP-1473,Closed,1/20/2014,Normal,2/19/2014,30,,,,,,,,,,
Bug,PUP-1474,Closed,1/20/2014,Normal,11/28/2016,1043,,,,,,,,,,
Bug,PUP-1479,Closed,1/21/2014,Normal,11/28/2016,1042,,,,,,,,,,
Bug,PUP-1481,Closed,1/21/2014,Normal,1/7/2015,351,,,,,,,,,,
Bug,PUP-1484,Closed,1/21/2014,Normal,1/27/2014,6,,,,,,,,,,
Bug,PUP-1485,Closed,1/21/2014,Normal,2/19/2014,29,,,,,,,,,,
Bug,PUP-1489,Closed,1/22/2014,Normal,11/28/2016,1041,,,,,,,,,,
Bug,PUP-1495,Closed,1/22/2014,Normal,11/28/2016,1041,,,,,,,,,,
Bug,PUP-1496,Closed,1/23/2014,Normal,4/20/2016,818,,,,,,,,,,
Bug,PUP-1498,Closed,1/23/2014,Normal,6/28/2016,887,,,,,,,,,,
Bug,PUP-1503,Closed,1/23/2014,Normal,5/15/2017,1208,,,,,,,,,,
Bug,PUP-1505,Closed,1/23/2014,Normal,1/28/2014,5,,,,,,,,,,
Bug,PUP-1507,Closed,1/24/2014,Normal,7/29/2014,186,,,,,,,,,,
Bug,PUP-1510,Closed,1/24/2014,Normal,3/5/2014,40,,,,,,,,,,
Bug,PUP-1512,Closed,1/24/2014,Normal,7/14/2016,902,,,,,,,,,,
Bug,PUP-1513,Closed,1/24/2014,Normal,10/7/2014,256,,,,,,,,,,
Bug,PUP-1520,Closed,1/25/2014,Normal,11/28/2016,1038,,,,,,,,,,
Bug,PUP-1522,Closed,1/27/2014,Normal,6/2/2014,126,,,,,,,,,,
Bug,PUP-1527,Closed,1/28/2014,Normal,8/28/2014,212,,,,,,,,,,
Bug,PUP-1529,Closed,1/28/2014,Normal,2/19/2014,22,,,,,,,,,,
Bug,PUP-1530,Closed,1/28/2014,Normal,5/15/2017,1203,,,,,,,,,,
Bug,PUP-1531,Closed,1/28/2014,Normal,11/14/2015,655,,,,,,,,,,
Bug,PUP-1543,Closed,1/29/2014,Normal,11/28/2016,1034,,,,,,,,,,
Bug,PUP-1620,Closed,1/30/2014,Normal,11/28/2016,1033,,,,,,,,,,
Bug,PUP-1544,Closed,1/30/2014,Normal,11/28/2016,1033,,,,,,,,,,
Bug,PUP-1547,Closed,1/30/2014,Normal,4/14/2014,74,,,,,,,,,,
Bug,PUP-1549,Closed,1/30/2014,Normal,2/3/2014,4,,,,,,,,,,
Bug,PUP-1552,Closed,1/30/2014,Normal,3/26/2014,55,,,,,,,,,,
Bug,PUP-1557,Closed,1/31/2014,Normal,11/28/2016,1032,,,,,,,,,,
Bug,PUP-1558,Closed,1/31/2014,Normal,6/10/2014,130,,,,,,,,,,
Bug,PUP-1559,Closed,1/31/2014,Normal,2/12/2014,12,,,,,,,,,,
Bug,PUP-1561,Closed,1/31/2014,Normal,2/11/2014,11,,,,,,,,,,
Bug,PUP-1562,Closed,1/31/2014,Normal,5/15/2017,1200,,,,,,,,,,
Bug,PUP-1563,Closed,1/31/2014,Normal,3/13/2014,41,,,,,,,,,,
Bug,PUP-1567,Closed,2/2/2014,Normal,11/28/2016,1030,,,,,,,,,,
Bug,PUP-1568,Closed,2/2/2014,Normal,3/4/2014,30,,,,,,,,,,
Bug,PUP-1570,Closed,2/2/2014,Normal,3/18/2014,44,,,,,,,,,,
Bug,PUP-1571,Closed,2/3/2014,Normal,11/28/2016,1029,,,,,,,,,,
Bug,PUP-1578,Closed,2/3/2014,Normal,2/5/2014,2,,,,,,,,,,
Bug,PUP-1621,Closed,2/3/2014,Normal,3/23/2017,1144,,,,,,,,,,
Bug,PUP-1574,Closed,2/3/2014,Normal,2/11/2014,8,,,,,,,,,,
Bug,PUP-1579,Closed,2/4/2014,Normal,2/5/2014,1,,,,,,,,,,
Bug,PUP-1582,Closed,2/4/2014,Normal,5/15/2017,1196,,,,,,,,,,
Bug,PUP-1584,Closed,2/4/2014,Normal,2/27/2014,23,,,,,,,,,,
Bug,PUP-1585,Closed,2/4/2014,Normal,3/18/2014,42,,,,,,,,,,
Bug,PUP-1586,Closed,2/4/2014,Normal,3/31/2014,55,,,,,,,,,,
Bug,PUP-1587,Closed,2/5/2014,Normal,4/11/2014,65,,,,,,,,,,
Bug,PUP-1591,Closed,2/5/2014,Normal,5/15/2017,1195,,,,,,,,,,
Bug,PUP-1592,Closed,2/5/2014,Normal,2/25/2014,20,,,,,,,,,,
Bug,PUP-1593,Closed,2/5/2014,Normal,11/28/2016,1027,,,,,,,,,,
Bug,PUP-1597,Closed,2/6/2014,Normal,5/23/2014,106,,,,,,,,,,
Bug,PUP-1598,Closed,2/6/2014,Normal,5/15/2017,1194,,,,,,,,,,
Bug,PUP-1600,Closed,2/6/2014,Normal,2/19/2014,13,,,,,,,,,,
Bug,PUP-1601,Closed,2/6/2014,Normal,2/6/2015,365,,,,,,,,,,
Bug,PUP-1602,Closed,2/6/2014,Normal,2/6/2014,0,,,,,,,,,,
Bug,PUP-1603,Closed,2/6/2014,Normal,11/28/2016,1026,,,,,,,,,,
Bug,PUP-1606,Closed,2/6/2014,Normal,5/30/2017,1209,,,,,,,,,,
Bug,PUP-1607,Closed,2/6/2014,Normal,7/5/2017,1245,,,,,,,,,,
Bug,PUP-1609,Closed,2/7/2014,Normal,2/19/2014,12,,,,,,,,,,
Bug,PUP-1610,Closed,2/7/2014,Normal,5/15/2017,1193,,,,,,,,,,
Bug,PUP-1612,Closed,2/8/2014,Normal,5/15/2017,1192,,,,,,,,,,
Bug,PUP-1613,Closed,2/8/2014,Normal,5/15/2017,1192,,,,,,,,,,
Bug,PUP-1614,Closed,2/8/2014,Normal,10/1/2014,235,,,,,,,,,,
Bug,PUP-1616,Closed,2/8/2014,Normal,5/15/2017,1192,,,,,,,,,,
Bug,PUP-1624,Closed,2/9/2014,Normal,3/18/2014,37,,,,,,,,,,
Bug,PUP-1626,Closed,2/10/2014,Normal,12/22/2016,1046,,,,,,,,,,
Bug,PUP-1628,Closed,2/10/2014,Normal,5/20/2015,464,,,,,,,,,,
Bug,PUP-1630,Closed,2/10/2014,Normal,3/12/2014,30,,,,,,,,,,
Bug,PUP-1631,Closed,2/10/2014,Normal,11/28/2016,1022,,,,,,,,,,
Bug,PUP-1635,Closed,2/10/2014,Normal,3/26/2015,409,,,,,,,,,,
Bug,PUP-1636,Closed,2/10/2014,Normal,2/27/2014,17,,,,,,,,,,
Bug,PUP-1638,Closed,2/11/2014,Normal,11/28/2016,1021,,,,,,,,,,
Bug,PUP-1639,Closed,2/11/2014,Normal,7/16/2014,155,,,,,,,,,,
Bug,PUP-1664,Closed,2/11/2014,Normal,2/11/2014,0,,,,,,,,,,
Bug,PUP-1665,Closed,2/11/2014,Normal,3/3/2014,20,,,,,,,,,,
Bug,PUP-1668,Closed,2/12/2014,Normal,2/20/2014,8,,,,,,,,,,
Bug,PUP-1669,Closed,2/12/2014,Normal,2/12/2014,0,,,,,,,,,,
Bug,PUP-1674,Closed,2/12/2014,Normal,11/28/2016,1020,,,,,,,,,,
Bug,PUP-1676,Closed,2/12/2014,Normal,2/27/2014,15,,,,,,,,,,
Bug,PUP-1680,Closed,2/12/2014,Normal,9/10/2014,210,,,,,,,,,,
Bug,PUP-1682,Closed,2/12/2014,Normal,1/20/2015,342,,,,,,,,,,
Bug,PUP-1688,Closed,2/13/2014,Normal,7/16/2018,1614,,,,,,,,,,
Bug,PUP-1689,Closed,2/13/2014,Normal,5/15/2017,1187,,,,,,,,,,
Bug,PUP-1697,Closed,2/14/2014,Normal,8/18/2014,185,,,,,,,,,,
Bug,PUP-1701,Closed,2/14/2014,Normal,10/7/2014,235,,,,,,,,,,
Bug,PUP-1707,Closed,2/14/2014,Normal,2/25/2014,11,,,,,,,,,,
Bug,PUP-1713,Closed,2/15/2014,Normal,2/15/2014,0,,,,,,,,,,
Bug,PUP-1716,Closed,2/15/2014,Normal,9/22/2016,950,,,,,,,,,,
Bug,PUP-1717,Closed,2/15/2014,Normal,2/16/2014,1,,,,,,,,,,
Bug,PUP-1718,Closed,2/16/2014,Normal,2/25/2014,9,,,,,,,,,,
Bug,PUP-1720,Closed,2/17/2014,Normal,11/28/2016,1015,,,,,,,,,,
Bug,PUP-1721,Closed,2/17/2014,Normal,5/15/2017,1183,,,,,,,,,,
Bug,PUP-1722,Closed,2/17/2014,Normal,2/25/2014,8,,,,,,,,,,
Bug,PUP-1725,Closed,2/18/2014,Normal,4/20/2016,792,,,,,,,,,,
Bug,PUP-1728,Closed,2/18/2014,Normal,12/7/2016,1023,,,,,,,,,,
Bug,PUP-1729,Closed,2/18/2014,Normal,2/19/2014,1,,,,,,,,,,
Bug,PUP-1732,Closed,2/18/2014,Normal,2/25/2014,7,,,,,,,,,,
Bug,PUP-1733,Closed,2/19/2014,Normal,11/28/2016,1013,,,,,,,,,,
Bug,PUP-1735,Closed,2/19/2014,Normal,2/25/2014,6,,,,,,,,,,
Bug,PUP-4769,Closed,2/19/2014,Normal,11/27/2017,1377,,,,,,,,,,
Bug,PUP-1743,Closed,2/21/2014,Normal,7/13/2016,873,,,,,,,,,,
Bug,PUP-1745,Closed,2/21/2014,Normal,7/13/2016,873,,,,,,,,,,
Bug,PUP-1748,Closed,2/21/2014,Normal,5/8/2017,1172,,,,,,,,,,
Bug,PUP-1749,Closed,2/21/2014,Normal,3/19/2014,26,,,,,,,,,,
Bug,PUP-1751,Closed,2/23/2014,Normal,3/27/2014,32,,,,,,,,,,
Bug,PUP-1752,Closed,2/23/2014,Normal,5/15/2017,1177,,,,,,,,,,
Bug,PUP-1755,Closed,2/24/2014,Normal,2/24/2014,0,,,,,,,,,,
Bug,PUP-1756,Closed,2/24/2014,Normal,5/15/2017,1176,,,,,,,,,,
Bug,PUP-1757,Closed,2/24/2014,Normal,10/9/2014,227,,,,,,,,,,
Bug,PUP-1762,Closed,2/24/2014,Normal,6/11/2014,107,,,,,,,,,,
Bug,PUP-1766,Closed,2/25/2014,Normal,3/12/2014,15,,,,,,,,,,
Bug,PUP-1767,Closed,2/25/2014,Normal,5/15/2017,1175,,,,,,,,,,
Bug,PUP-1768,Closed,2/26/2014,Normal,5/15/2017,1174,,,,,,,,,,
Bug,PUP-1773,Closed,2/26/2014,Normal,5/13/2014,76,,,,,,,,,,
Bug,PUP-1775,Closed,2/26/2014,Normal,5/20/2014,83,,,,,,,,,,
Bug,PUP-1778,Closed,2/26/2014,Normal,5/15/2017,1174,,,,,,,,,,
Bug,PUP-1779,Closed,2/26/2014,Normal,5/15/2017,1174,,,,,,,,,,
Bug,PUP-1783,Closed,2/26/2014,Normal,2/27/2014,1,,,,,,,,,,
Bug,PUP-1785,Closed,2/27/2014,Normal,5/15/2017,1173,,,,,,,,,,
Bug,PUP-1786,Closed,2/27/2014,Normal,5/16/2017,1174,,,,,,,,,,
Bug,PUP-1792,Closed,2/27/2014,Normal,3/25/2017,1122,,,,,,,,,,
Bug,PUP-1794,Closed,2/27/2014,Normal,3/25/2017,1122,,,,,,,,,,
Bug,PUP-1796,Closed,2/27/2014,Normal,8/10/2016,895,,,,,,,,,,
Bug,PUP-1797,Closed,2/27/2014,Normal,4/28/2014,60,,,,,,,,,,
Bug,PUP-2301,Closed,2/27/2014,Normal,5/16/2017,1174,,,,,,,,,,
Bug,PUP-1809,Closed,2/27/2014,Normal,5/13/2014,75,,,,,,,,,,
Bug,PUP-1813,Closed,2/27/2014,Normal,7/29/2014,152,,,,,,,,,,
Bug,PUP-1814,Closed,2/28/2014,Normal,3/5/2014,5,,,,,,,,,,
Bug,PUP-1815,Closed,2/28/2014,Normal,2/28/2014,0,,,,,,,,,,
Bug,PUP-1816,Closed,2/28/2014,Normal,2/28/2014,0,,,,,,,,,,
Bug,PUP-1817,Closed,2/28/2014,Normal,2/28/2014,0,,,,,,,,,,
Bug,PUP-1818,Closed,2/28/2014,Normal,2/28/2014,0,,,,,,,,,,
Bug,PUP-1819,Closed,2/28/2014,Normal,2/28/2014,0,,,,,,,,,,
Bug,PUP-1820,Closed,2/28/2014,Normal,2/28/2014,0,,,,,,,,,,
Bug,PUP-1827,Closed,3/3/2014,Normal,6/10/2014,99,,,,,,,,,,
Bug,PUP-1828,Closed,3/3/2014,Normal,5/15/2017,1169,,,,,,,,,,
Bug,PUP-1836,Closed,3/3/2014,Normal,6/5/2014,94,,,,,,,,,,
Bug,PUP-1839,Closed,3/3/2014,Normal,3/7/2014,4,,,,,,,,,,
Bug,PUP-1843,Closed,3/4/2014,Normal,6/11/2014,99,,,,,,,,,,
Bug,PUP-1847,Closed,3/4/2014,Normal,3/23/2017,1115,,,,,,,,,,
Bug,PUP-1849,Closed,3/5/2014,Normal,11/22/2014,262,,,,,,,,,,
Bug,PUP-1874,Closed,3/5/2014,Normal,8/13/2014,161,,,,,,,,,,
Bug,PUP-1876,Closed,3/6/2014,Normal,7/27/2014,143,,,,,,,,,,
Bug,PUP-1877,Closed,3/6/2014,Normal,5/15/2017,1166,,,,,,,,,,
Bug,PUP-1885,Closed,3/7/2014,Normal,3/13/2014,6,,,,,,,,,,
Bug,PUP-1886,Closed,3/7/2014,Normal,5/15/2017,1165,,,,,,,,,,
Bug,PUP-1887,Closed,3/7/2014,Normal,5/15/2017,1165,,,,,,,,,,
Bug,PUP-1888,Closed,3/7/2014,Normal,10/9/2014,216,,,,,,,,,,
Bug,PUP-1892,Closed,3/7/2014,Normal,5/2/2014,56,,,,,,,,,,
Bug,PUP-1894,Closed,3/7/2014,Normal,5/20/2014,74,,,,,,,,,,
Bug,PUP-1896,Closed,3/7/2014,Normal,3/7/2014,0,,,,,,,,,,
Bug,PUP-1897,Closed,3/7/2014,Normal,3/13/2014,6,,,,,,,,,,
Bug,PUP-1898,Closed,3/7/2014,Normal,3/13/2014,6,,,,,,,,,,
Bug,PUP-1905,Closed,3/10/2014,Normal,3/13/2014,3,,,,,,,,,,
Bug,PUP-1909,Closed,3/10/2014,Normal,5/15/2017,1162,,,,,,,,,,
Bug,PUP-1911,Closed,3/10/2014,Normal,8/28/2014,171,,,,,,,,,,
Bug,PUP-1916,Closed,3/11/2014,Normal,2/9/2018,1431,,,,,,,,,,
Bug,PUP-1917,Closed,3/11/2014,Normal,3/12/2014,1,,,,,,,,,,
Bug,PUP-1918,Closed,3/11/2014,Normal,5/15/2017,1161,,,,,,,,,,
Bug,PUP-1926,Closed,3/12/2014,Normal,3/13/2014,1,,,,,,,,,,
Bug,PUP-1929,Closed,3/13/2014,Normal,4/13/2015,396,,,,,,,,,,
Bug,PUP-1935,Closed,3/13/2014,Normal,9/10/2018,1642,,,,,,,,,,
Bug,PUP-1937,Closed,3/13/2014,Normal,3/31/2014,18,,,,,,,,,,
Bug,PUP-1941,Closed,3/13/2014,Normal,3/14/2014,1,,,,,,,,,,
Bug,PUP-1944,Closed,3/13/2014,Normal,3/24/2014,11,,,,,,,,,,
Bug,PUP-1951,Closed,3/14/2014,Normal,5/14/2014,61,,,,,,,,,,
Bug,PUP-1954,Closed,3/14/2014,Normal,3/17/2014,3,,,,,,,,,,
Bug,PUP-1955,Closed,3/14/2014,Normal,3/26/2014,12,,,,,,,,,,
Bug,PUP-1960,Closed,3/17/2014,Normal,4/14/2014,28,,,,,,,,,,
Bug,PUP-1961,Closed,3/17/2014,Normal,12/2/2014,260,,,,,,,,,,
Bug,PUP-1964,Closed,3/17/2014,Normal,4/14/2014,28,,,,,,,,,,
Bug,PUP-1969,Closed,3/18/2014,Normal,5/16/2017,1155,,,,,,,,,,
Bug,PUP-1970,Closed,3/18/2014,Normal,5/16/2017,1155,,,,,,,,,,
Bug,PUP-1972,Closed,3/18/2014,Normal,5/16/2017,1155,,,,,,,,,,
Bug,PUP-1975,Closed,3/18/2014,Normal,8/7/2014,142,,,,,,,,,,
Bug,PUP-1978,Closed,3/18/2014,Normal,3/19/2014,1,,,,,,,,,,
Bug,PUP-1979,Closed,3/18/2014,Normal,3/19/2014,1,,,,,,,,,,
Bug,PUP-1980,Closed,3/18/2014,Normal,5/16/2017,1155,,,,,,,,,,
Bug,PUP-1989,Closed,3/19/2014,Normal,1/30/2017,1048,,,,,,,,,,
Bug,PUP-1991,Closed,3/19/2014,Normal,4/10/2014,22,,,,,,,,,,
Bug,PUP-2009,Closed,3/19/2014,Normal,3/24/2014,5,,,,,,,,,,
Bug,PUP-2010,Closed,3/19/2014,Normal,5/11/2014,53,,,,,,,,,,
Bug,PUP-2011,Closed,3/19/2014,Normal,5/16/2017,1154,,,,,,,,,,
Bug,PUP-2012,Closed,3/19/2014,Normal,5/16/2017,1154,,,,,,,,,,
Bug,PUP-2014,Closed,3/20/2014,Normal,6/4/2014,76,,,,,,,,,,
Bug,PUP-2017,Closed,3/21/2014,Normal,3/24/2014,3,,,,,,,,,,
Bug,PUP-2018,Closed,3/22/2014,Normal,8/20/2016,882,,,,,,,,,,
Bug,PUP-2025,Closed,3/24/2014,Normal,3/24/2014,0,,,,,,,,,,
Bug,PUP-2028,Closed,3/24/2014,Normal,5/16/2017,1149,,,,,,,,,,
Bug,PUP-2038,Closed,3/25/2014,Normal,6/30/2014,97,,,,,,,,,,
Bug,PUP-2042,Closed,3/26/2014,Normal,6/29/2014,95,,,,,,,,,,
